SocialInheritance1,SocialInheritance2,GroupSize,Foraging,Predation,Threshold,Discriminatory,Prob,Pink,Magenta,Violet,Blue,Green,Yellow,PopBust?,Rate,Stability,Diversifying,Neurtal,Focusing,Equitable,Inequitable,Total,Average,Test
FALSE,FALSE,6,0.93,0.0003,0,30,0.0029,0,0,0,0,0,0,FALSE,0.047713409,0.929361694,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0029,0,0,0,0,0,0,FALSE,0.007066656,0.930311063,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.003,0,0,0,0,0,0,FALSE,0.005567841,0.942565196,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.003,0,0,0,0,0,0,FALSE,0.040472564,0.922503483,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.003,0,0,0,0,0,0,FALSE,0.007997101,0.902492797,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.003,0,0,0,0,0,0,FALSE,0.005298971,0.900754242,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.003,0,0,0,0,0,0,FALSE,0.030510121,0.957633933,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.003,59,0,0,0,0,0,FALSE,0.054195516,0.939670777,59,0,0,59,0,59,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.003,0,0,0,0,0,0,FALSE,0.039961194,0.959244647,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.003,0,0,0,0,0,0,FALSE,0.019562758,0.952570534,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0031,0,0,0,0,0,0,FALSE,0.018640773,0.971536098,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0031,0,0,0,0,0,0,FALSE,0.042774604,0.939064906,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0031,0,0,0,0,0,0,FALSE,0.030804563,0.928344835,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0031,0,0,0,0,0,0,FALSE,0.030701223,0.940616563,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0031,0,0,22,0,0,0,FALSE,0.05734093,0.934182655,0,22,0,22,0,22,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0031,0,0,0,0,0,0,FALSE,0.047383887,0.937378767,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0031,0,0,0,0,0,0,FALSE,0.035734153,0.953395126,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0031,34,0,6,0,0,0,FALSE,0.076587899,0.923130679,34,6,0,40,0,40,11.4,1.15
FALSE,FALSE,6,0.93,0.0003,0,30,0.0032,0,0,0,0,0,0,FALSE,0.067334172,0.922671713,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0032,0,0,0,0,0,0,FALSE,0.011372017,0.952881231,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0032,0,0,74,0,0,0,FALSE,0.044444768,0.953026075,0,74,0,74,0,74,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0032,0,0,0,0,0,0,FALSE,0.024235533,0.943517064,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0032,0,0,0,0,0,0,FALSE,0.011683457,0.914460345,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0032,0,0,0,0,0,0,FALSE,0.027050356,0.947762118,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0032,0,0,0,0,0,0,FALSE,0.012092546,0.944542441,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0032,0,0,0,0,0,0,FALSE,0.018255058,0.96457485,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0033,0,0,0,0,0,0,FALSE,0.0199652,0.97115674,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0033,0,0,0,0,0,0,FALSE,0.007473391,0.860336963,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0033,0,0,0,0,0,0,FALSE,0.033800157,0.93901801,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0033,0,0,0,0,0,0,FALSE,0.003794767,0.953541325,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0033,0,0,0,0,0,0,FALSE,0.021467138,0.962259369,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0033,0,0,0,0,0,0,FALSE,0.045757503,0.942557163,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0033,0,0,0,0,0,0,FALSE,0.03247689,0.956681818,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0033,0,0,0,0,0,0,FALSE,0.011471052,0.970202056,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0034,0,0,0,0,0,0,FALSE,0.039186221,0.935630029,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0034,0,0,0,0,0,0,FALSE,0.007712123,0.97356974,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0034,28,0,0,0,0,0,FALSE,0.044218558,0.955467863,28,0,0,28,0,28,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0034,0,0,0,0,0,0,FALSE,0.022451429,0.892562101,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0034,0,0,0,0,0,0,FALSE,0.073713509,0.932683455,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0034,0,0,0,0,0,0,FALSE,0.013206187,0.957228861,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0034,0,0,0,0,0,0,FALSE,0.012534256,0.943047006,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0034,0,0,0,0,0,0,FALSE,0.017877484,0.925549893,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0035,0,0,0,0,0,0,FALSE,0.02257852,0.95223827,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0035,0,0,0,0,0,0,FALSE,0.001728435,0.936529348,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0035,64,0,0,0,0,0,FALSE,0.06279721,0.932446849,64,0,0,64,0,64,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0035,0,0,0,0,0,0,FALSE,0.027720037,0.940461174,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0035,0,0,0,0,0,0,FALSE,0.043119193,0.949929391,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0035,0,0,58,0,0,0,FALSE,0.046504211,0.945819517,0,58,0,58,0,58,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0035,0,0,0,0,0,0,FALSE,0.037730835,0.949159564,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0035,0,0,0,0,0,0,FALSE,0.040293925,0.915225156,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0036,0,0,0,0,0,0,FALSE,0.056679617,0.930402747,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0036,0,0,0,0,0,0,FALSE,0.022496609,0.951368097,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0036,0,0,56,0,0,0,FALSE,0.043239924,0.951386707,0,56,0,56,0,56,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0036,0,0,0,0,0,0,FALSE,0.01020033,0.945711726,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0036,0,0,0,0,0,0,FALSE,0.004959027,0.948120188,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0036,0,0,0,0,0,0,FALSE,0.035512339,0.923555514,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0036,0,0,0,0,0,0,FALSE,0.009865754,0.899993959,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0036,0,0,0,0,0,0,FALSE,0.026321422,0.948850027,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0037,0,0,0,0,0,0,FALSE,0.041192831,0.955011651,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0037,0,0,0,0,0,0,FALSE,0.015310679,0.966803265,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0037,0,0,0,0,0,0,FALSE,0.011707655,0.946327794,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0037,0,0,0,0,0,0,FALSE,0.023574482,0.882706987,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0037,0,0,0,0,0,0,FALSE,0.030431657,0.954043189,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0037,0,0,0,0,0,0,FALSE,0.009282611,0.921509491,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0037,54,0,0,0,0,0,FALSE,0.051512129,0.945969246,54,0,0,54,0,54,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0037,0,0,0,0,0,0,FALSE,0.046530816,0.951778033,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0038,0,0,0,0,0,0,FALSE,0.005794897,0.938258718,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0038,0,0,0,0,0,0,FALSE,0.066495518,0.920925503,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0038,0,0,0,0,0,0,FALSE,0.053714592,0.936335532,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0038,0,0,62,0,0,0,FALSE,0.041371894,0.953164166,0,62,0,62,0,62,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0038,15,0,0,0,0,0,FALSE,0.031212727,0.958705505,15,0,0,15,0,15,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0038,0,0,0,0,0,0,FALSE,0.040252508,0.945306091,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0038,0,0,52,0,0,0,FALSE,0.042521933,0.953534387,0,52,0,52,0,52,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0038,0,0,0,0,0,0,FALSE,0.038787805,0.938082344,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0039,0,0,0,0,0,0,FALSE,0.047341922,0.952645083,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0039,0,0,0,0,0,0,FALSE,0.009987706,0.9584718,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0039,0,0,0,0,0,0,FALSE,0.039314031,0.954314513,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0039,0,0,0,0,0,0,FALSE,0.006458328,0.940821827,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0039,0,0,0,0,0,0,FALSE,0.006622259,0.925106367,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0039,0,0,0,0,0,0,FALSE,0.043325434,0.928789041,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0039,69,0,0,0,0,0,FALSE,0.036156251,0.96003105,69,0,0,69,0,69,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0039,0,0,0,0,0,0,FALSE,0.048184523,0.935843088,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.004,0,0,59,0,0,0,FALSE,0.035700637,0.958724281,0,59,0,59,0,59,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.004,0,0,0,0,0,0,FALSE,0.030978814,0.907273023,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.004,0,0,0,0,0,0,FALSE,0.045418944,0.944144092,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.004,0,0,0,0,0,0,FALSE,0.008160001,0.905073097,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.004,0,0,59,0,0,0,FALSE,0.070597033,0.919126918,0,59,0,59,0,59,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.004,0,0,0,0,0,0,FALSE,0.033435227,0.950866937,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.004,0,0,0,0,0,0,FALSE,0.083103467,0.916657307,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.004,0,0,0,0,0,0,FALSE,0.050656648,0.937138686,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0041,0,0,40,0,0,0,FALSE,0.051832374,0.944145714,0,40,0,40,0,40,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0041,0,0,0,0,0,0,FALSE,0.03374173,0.95983811,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0041,0,0,0,0,0,0,FALSE,0.03058911,0.951761848,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0041,0,0,0,0,0,0,FALSE,0.025026937,0.914565294,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0041,0,0,0,0,0,0,FALSE,0.047361482,0.940208049,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0041,0,0,0,0,0,0,FALSE,0.049200815,0.936229547,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0041,0,0,0,0,0,0,FALSE,0.028961668,0.945949971,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0041,0,0,0,0,0,0,FALSE,0.049503374,0.898406815,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0042,0,0,0,0,0,0,FALSE,0.004458438,0.930369115,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0042,0,0,0,0,0,0,FALSE,0.049664154,0.931357882,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0042,66,0,0,0,0,0,FALSE,0.049951263,0.949623777,66,0,0,66,0,66,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0042,0,0,0,0,0,0,FALSE,0.027051623,0.935577174,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0042,0,0,0,0,0,0,FALSE,0.024553225,0.968497754,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0042,0,0,0,0,0,0,FALSE,0.008458824,0.939167621,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0042,67,0,0,0,0,0,FALSE,0.041970948,0.948018768,67,0,0,67,0,67,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0042,0,0,0,0,0,0,FALSE,0.054536354,0.933684111,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0043,8,0,0,0,0,0,FALSE,0.047811486,0.944395533,8,0,0,8,0,8,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0043,0,0,0,0,0,0,FALSE,0.033050359,0.955420214,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0043,2,0,0,0,0,0,FALSE,0.051265398,0.942970388,2,0,0,2,0,2,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0043,0,0,0,0,0,0,FALSE,0.039661389,0.947071491,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0043,0,0,0,0,0,0,FALSE,0.035563729,0.954271775,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0043,0,0,0,0,0,0,FALSE,0.007962258,0.916512771,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0043,0,0,0,0,0,0,FALSE,0.010150403,0.923232921,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0043,0,0,0,0,0,0,FALSE,0.045927326,0.94355183,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0044,0,0,0,0,0,0,FALSE,0.036148643,0.945616652,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0044,40,0,24,0,0,0,FALSE,0.073670715,0.913982891,40,24,0,64,0,64,10.5,1.375
FALSE,FALSE,6,0.93,0.0003,0,30,0.0044,0,0,57,0,0,0,FALSE,0.055562782,0.932707115,0,57,0,57,0,57,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0044,63,0,0,0,0,0,FALSE,0.058880992,0.937803522,63,0,0,63,0,63,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0044,0,0,27,0,0,0,FALSE,0.04579588,0.950494345,0,27,0,27,0,27,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0044,0,0,0,0,0,0,FALSE,0.014599861,0.934139278,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0044,0,0,59,0,0,0,FALSE,0.057611876,0.932859605,0,59,0,59,0,59,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0044,39,0,0,0,0,0,FALSE,0.051394662,0.9407229,39,0,0,39,0,39,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0045,39,0,0,0,0,0,FALSE,0.049748502,0.938308681,39,0,0,39,0,39,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0045,0,0,66,0,0,0,FALSE,0.054798807,0.938464551,0,66,0,66,0,66,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0045,0,0,0,0,0,0,FALSE,0.005596837,0.912916901,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0045,0,0,0,0,0,0,FALSE,0.055231479,0.931296854,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0045,0,0,0,0,0,0,FALSE,0.048809531,0.932564877,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0045,0,0,0,0,0,0,FALSE,0.042277772,0.937108125,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0045,0,0,0,0,0,0,FALSE,0.042392498,0.931623782,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0045,0,0,0,0,0,0,FALSE,0.048772803,0.939889905,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0046,0,0,69,0,0,0,FALSE,0.044417747,0.951480651,0,69,0,69,0,69,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0046,0,0,0,0,0,0,FALSE,0.052246862,0.940228002,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0046,0,0,52,0,0,0,FALSE,0.049252804,0.939144178,0,52,0,52,0,52,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0046,0,0,0,0,0,0,FALSE,0.040938699,0.946673792,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0046,0,0,0,0,0,0,FALSE,0.049525431,0.932864743,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0046,0,0,0,0,0,0,FALSE,0.023846287,0.945337835,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0046,0,0,56,0,0,0,FALSE,0.056086139,0.935952137,0,56,0,56,0,56,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0046,0,0,0,0,0,0,FALSE,0.063879992,0.925740319,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0047,0,0,0,0,0,0,FALSE,0.009386809,0.910079958,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0047,0,0,77,0,0,0,FALSE,0.058103741,0.935398835,0,77,0,77,0,77,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0047,0,0,67,0,0,0,FALSE,0.067066709,0.924722801,0,67,0,67,0,67,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0047,0,0,59,0,0,0,FALSE,0.054852377,0.931778052,0,59,0,59,0,59,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0047,0,0,0,0,0,0,FALSE,0.055323725,0.935888904,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0047,0,0,71,0,0,0,FALSE,0.04437635,0.949844895,0,71,0,71,0,71,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0047,0,0,0,0,0,0,FALSE,0.044006279,0.933564077,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0047,0,0,0,0,0,0,FALSE,0.056766073,0.938490399,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0048,0,0,0,0,0,0,FALSE,0.036267213,0.949843623,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0048,68,0,0,0,0,0,FALSE,0.044779487,0.948738566,68,0,0,68,0,68,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0048,0,0,0,0,0,0,FALSE,0.057294188,0.900654488,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0048,0,0,0,0,0,0,FALSE,0.011691794,0.956513495,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0048,60,0,0,0,0,0,FALSE,0.048214003,0.9460259,60,0,0,60,0,60,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0048,0,0,0,0,8,0,FALSE,0.027645472,0.968913682,0,0,8,8,0,8,4,3
FALSE,FALSE,6,0.93,0.0003,0,30,0.0048,0,0,46,0,0,0,FALSE,0.045295465,0.946108907,0,46,0,46,0,46,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.0048,0,0,0,0,0,0,FALSE,0.04952098,0.935219638,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0049,0,0,0,0,0,0,FALSE,0.04526039,0.948610951,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0049,0,0,0,0,0,0,FALSE,0.043755881,0.902786181,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0049,0,0,0,0,0,0,FALSE,0.031404683,0.93434181,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0049,0,0,0,0,0,0,FALSE,0.018914286,0.972657657,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0049,0,0,0,0,0,0,FALSE,0.014033046,0.948903765,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0049,57,0,0,0,0,0,FALSE,0.044141074,0.946887296,57,0,0,57,0,57,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.0049,0,0,0,0,0,0,FALSE,0.044094167,0.940384084,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.0049,0,0,41,0,0,0,FALSE,0.063088426,0.924631314,0,41,0,41,0,41,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.005,0,0,0,0,0,0,FALSE,0.004568846,0.864870419,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.005,0,0,57,0,0,0,FALSE,0.052269368,0.938452198,0,57,0,57,0,57,8,2
FALSE,FALSE,6,0.93,0.0003,0,30,0.005,43,0,0,0,0,0,FALSE,0.048588403,0.944671742,43,0,0,43,0,43,12,1
FALSE,FALSE,6,0.93,0.0003,0,30,0.005,0,0,0,0,0,0,FALSE,0.048229807,0.910271279,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.005,41,0,32,0,0,0,FALSE,0.057060371,0.937132007,41,32,0,73,0,73,10.24657534,1.438356164
FALSE,FALSE,6,0.93,0.0003,0,30,0.005,0,0,0,0,0,0,FALSE,0.061707152,0.931663377,0,0,0,0,0,0,NA,NA
FALSE,FALSE,6,0.93,0.0003,0,30,0.005,13,0,43,0,0,0,FALSE,0.073392396,0.90773917,13,43,0,56,0,56,8.928571429,1.767857143
FALSE,FALSE,6,0.93,0.0003,0,30,0.005,0,0,0,0,0,0,FALSE,0.008931921,0.937310529,0,0,0,0,0,0,NA,NA
